"ParticipantId","Event.Nr","CDA.nSCR","CDA.Latency","CDA.AmpSum","CDA.SCR","CDA.ISCR","CDA.PhasicMax","CDA.Tonic","TTP.nSCR","TTP.Latency","TTP.AmpSum","Global.Mean","Global.MaxDeflection","Event.Name","EmoId","ExpId","VideoId","Participant","Sex","Age","Language","RepId","Tonic","transfCDA.SCR","hand","Repeated"
"054m23ee",24,1,2.437,0.0436,0.0056,0.2693,0.249,6.8109,1,"2.187",0.0264,6.8302,0.0259,5,"Disgust","Face",1542,54,"m",23,"ee",4,6.8109,0.5954136718963117,"R",FALSE
"054m23ee",26,1,2.313,0.0298,0.0038,0.1833,0.1967,6.7442,1,"2.125",0.0198,6.7718,0.0198,3,"Sad","Face",1542,54,"m",23,"ee",4,6.7442,0.5727674900036294,"R",FALSE
"054m23ee",32,1,2.875,0.0323,0.0046,0.2215,0.1958,6.4683,1,"2.625",0.0267,6.4819,0.0197,6,"Fear","Face",1542,54,"m",23,"ee",5,6.4683,0.5838157178668162,"R",FALSE
"054m23ee",33,1,2.937,0.0728,0.0092,0.4416,0.3318,6.4308,1,"2.437",0.0547,6.4655,0.0464,2,"Happy","Face",1542,54,"m",23,"ee",5,6.4308,0.6257181934212293,"R",FALSE
"054m23ee",34,2,3.375,0.063,0.0057,0.2725,0.2829,6.4043,1,"2.937",0.0446,6.4401,0.0213,7,"Surprise","Face",1542,54,"m",23,"ee",5,6.4043,0.5964684621071551,"R",FALSE
"054m23ee",35,1,1.125,0.011,0.0013,0.063,0.1044,6.3865,0,NA,0,6.4154,0.0029,4,"Neutral","Face",1542,54,"m",23,"ee",5,6.3865,0.5145106102604077,"R",FALSE
"054m23ee",36,0,NA,0,0.0012,0.0571,0.1271,6.3585,0,NA,0,6.3909,0.0108,3,"Sad","Face",1542,54,"m",23,"ee",6,6.3585,0.510408766058867,"R",FALSE
"054m23ee",37,1,3.563,0.0785,0.0087,0.4153,0.435,6.3174,1,"2.813",0.0679,6.3274,0.0392,6,"Fear","Face",1542,54,"m",23,"ee",6,6.3174,0.6222314027202315,"R",FALSE
"054m23ee",38,1,2.438,0.0639,0.0085,0.4092,0.3611,6.2896,1,"1.938",0.0575,6.3187,0.0575,5,"Disgust","Face",1542,54,"m",23,"ee",6,6.2896,0.6207859691874261,"R",FALSE
"054m23ee",39,1,2.938,0.0389,0.0049,0.235,0.1638,6.2679,1,"2.125",0.0279,6.2793,0.0267,2,"Happy","Face",1542,54,"m",23,"ee",6,6.2679,0.5875158777411962,"R",FALSE
"054m23ee",40,2,2.375,0.0778,0.0096,0.4629,0.2645,6.2136,1,"1.75",0.0547,6.2382,0.0523,7,"Surprise","Face",1542,54,"m",23,"ee",6,6.2136,0.6283869008556464,"R",FALSE
"054m23ee",41,0,NA,0,0.0027,0.1292,0.152,6.1797,1,"3.125",0.0551,6.1874,0.0086,1,"Anger","Face",1542,54,"m",23,"ee",6,6.1797,0.5535238985626912,"R",FALSE
"054m23ee",42,2,1.438,0.0271,0.0032,0.1544,0.0771,6.1108,0,NA,0,6.1266,0.0029,4,"Neutral","Face",1542,54,"m",23,"ee",6,6.1108,0.5630085598747346,"R",TRUE
"054m23ee",43,0,NA,0,0.0013,0.0628,0.0512,6.0735,0,NA,0,6.1013,4e-4,11,"Neutral","Word",1542,54,"m",23,"ee",1,6.0735,0.5145106102604077,"R",FALSE
"054m23ee",44,1,3.562,0.0202,0.0019,0.0905,0.1037,6.0653,1,"3.312",0.018,6.0711,0.0076,13,"Fear","Word",1542,54,"m",23,"ee",1,6.0653,0.5344109646531148,"R",FALSE
"054m23ee",45,1,2.437,0.0214,0.0038,0.1817,0.1189,6.041,1,"1.937",0.0145,6.057,0.0154,10,"Sad","Word",1542,54,"m",23,"ee",1,6.041,0.5727674900036294,"R",FALSE
"054m23ee",46,1,3.812,0.0398,0.003,0.1437,0.1831,6.0092,1,"3.375",0.0275,6.0201,0.0082,9,"Happy","Word",1542,54,"m",23,"ee",1,6.0092,0.5593866859813431,"R",FALSE
"054m23ee",47,0,NA,0,0.0026,0.1255,0.087,5.9797,0,NA,0,5.9982,0.0029,12,"Disgust","Word",1542,54,"m",23,"ee",1,5.9797,0.5514388182704584,"R",FALSE
"054m23ee",48,2,2.375,0.0344,0.0046,0.2196,0.1331,5.9558,1,"2.25",0.0404,5.9695,0.0196,14,"Surprise","Word",1542,54,"m",23,"ee",1,5.9558,0.5838157178668162,"R",FALSE
"054m23ee",49,2,2.813,0.0384,0.0036,0.1728,0.1083,5.9376,1,"2.875",0.0188,5.9591,0.0106,8,"Anger","Word",1542,54,"m",23,"ee",1,5.9376,0.5696790520283511,"R",FALSE
"054m23ee",50,1,2.688,0.0172,0.0031,0.1467,0.0904,5.9187,1,"2.25",0.0119,5.9355,0.0123,14,"Surprise","Word",1542,54,"m",23,"ee",2,5.9187,0.5612239154890168,"R",FALSE
"054m23ee",51,1,2.438,0.0366,0.0048,0.2286,0.1605,5.8919,1,"1.5",0.0215,5.9237,0.0218,11,"Neutral","Word",1542,54,"m",23,"ee",2,5.8919,0.5863057099478869,"R",FALSE
"054m23ee",53,1,1.938,0.0568,0.0075,0.3608,0.2955,5.8684,1,"1.188",0.0532,5.9055,0.0537,9,"Happy","Word",1542,54,"m",23,"ee",2,5.8684,0.6130644402316173,"R",FALSE
"054m23ee",55,1,2.813,0.0308,0.0038,0.1819,0.1928,5.862,1,"2.5",0.0272,5.8698,0.0247,13,"Fear","Word",1542,54,"m",23,"ee",2,5.862,0.5727674900036294,"R",FALSE
"054m23ee",57,1,2.188,0.0128,0.0016,0.0784,0.1102,5.8421,0,NA,0,5.8648,0.0065,12,"Disgust","Word",1542,54,"m",23,"ee",3,5.8421,0.5253055608807534,"R",FALSE
"054m23ee",58,1,2.438,0.0378,0.0054,0.2607,0.1869,5.8325,1,"2.125",0.0306,5.8536,0.0277,13,"Fear","Word",1542,54,"m",23,"ee",3,5.8325,0.5932522253591235,"R",FALSE
"054m23ee",59,1,2.438,0.0104,0.0022,0.1039,0.079,5.8232,1,"2.25",0.0688,5.8314,0.0127,11,"Neutral","Word",1542,54,"m",23,"ee",3,5.8232,0.5423033260843296,"R",FALSE
"054m23ee",60,1,1.5,0.0239,0.0026,0.123,0.1737,5.8392,0,NA,0,5.9073,0.016,8,"Anger","Word",1542,54,"m",23,"ee",3,5.8392,0.5514388182704584,"R",FALSE
"054m23ee",62,0,NA,0,0.0017,0.0829,0.2012,5.8418,0,NA,0,5.8792,0.0263,9,"Happy","Word",1542,54,"m",23,"ee",3,5.8418,0.5284998789100136,"R",FALSE
"054m23ee",63,1,3.813,0.0288,0.0019,0.0917,0.1425,5.8288,1,"3.438",0.0188,5.856,0.0052,10,"Sad","Word",1542,54,"m",23,"ee",3,5.8288,0.5344109646531148,"R",TRUE
"054m23ee",65,1,1.5,0.0219,0.0034,0.1635,0.0962,5.8042,1,"1.062",0.0135,5.8248,0.0149,10,"Sad","Word",1542,54,"m",23,"ee",4,5.8042,0.5664321451693969,"R",FALSE
"054m23ee",66,1,1.5,0.0229,0.0032,0.1556,0.1181,5.7967,1,"1",0.0152,5.8238,0.0158,11,"Neutral","Word",1542,54,"m",23,"ee",4,5.7967,0.5630085598747346,"R",FALSE
"054m23ee",68,2,2.375,0.05,0.0059,0.2836,0.1847,5.7789,1,"1.875",0.043,5.7937,0.0373,12,"Disgust","Word",1542,54,"m",23,"ee",4,5.7789,0.5985290047172678,"R",FALSE
"054m23ee",69,2,1.437,0.1515,0.0174,0.8345,0.6915,5.7751,0,NA,0,5.8835,0.1335,9,"Happy","Word",1542,54,"m",23,"ee",4,5.7751,0.6668911049922771,"R",FALSE
"054m23ee",70,2,2.313,0.0625,0.0076,0.366,0.2409,5.7862,1,"1.875",0.0542,5.8143,0.0493,14,"Surprise","Word",1542,54,"m",23,"ee",4,5.7862,0.6138769959894116,"R",FALSE
"054m23ee",75,0,NA,0,0.0014,0.0689,0.0744,5.7058,0,NA,0,5.7237,0.0046,14,"Surprise","Word",1542,54,"m",23,"ee",5,5.7058,0.5183377074635478,"R",FALSE
"054m23ee",76,1,1.563,0.0124,0.0017,0.0807,0.0659,5.69,0,NA,0,5.7049,0.008,10,"Sad","Word",1542,54,"m",23,"ee",5,5.69,0.5284998789100136,"R",FALSE
"054m23ee",80,1,2.438,0.027,0.0037,0.1795,0.1499,5.6435,1,"1.438",0.0232,5.6602,0.0234,9,"Happy","Word",1542,54,"m",23,"ee",6,5.6435,0.571242054447909,"R",FALSE
"054m23ee",81,0,NA,0,0.0015,0.0702,0.0752,5.6294,0,NA,0,5.6478,0.0045,11,"Neutral","Word",1542,54,"m",23,"ee",6,5.6294,0.5219262330470332,"R",FALSE
"054m23ee",83,1,2.937,0.0131,0.0029,0.1379,0.0737,5.637,1,"2.25",0.0118,5.6696,0.018,14,"Surprise","Word",1542,54,"m",23,"ee",6,5.637,0.5574934892457756,"R",FALSE
"054m23ee",84,0,NA,0,0.0015,0.0703,0.0805,5.6419,1,"3.937",0.0143,5.6584,0.001,10,"Sad","Word",1542,54,"m",23,"ee",6,5.6419,0.5219262330470332,"R",FALSE
"055f19ee",1,1,1.688,0.9335,0.0918,4.4079,9.4744,11.8074,0,NA,0,14.2814,0.6838,7,"Surprise","Face",1543,55,"f",19,"ee",1,11.8074,0.7875611203623385,"L",FALSE
"055f19ee",2,2,1.187,1.579,0.1817,8.7192,11.5041,12.1213,1,"3.187",0.3502,13.6675,1.1318,5,"Disgust","Face",1543,55,"f",19,"ee",1,12.1213,0.8432095036233472,"L",FALSE
"055f19ee",3,2,2.687,0.7842,0.0998,4.7899,3.7217,12.7076,1,"2",0.7312,13.0144,0.6001,2,"Happy","Face",1543,55,"f",19,"ee",1,12.7076,0.7941692259168845,"L",FALSE
"055f19ee",4,1,2.25,0.6471,0.0744,3.572,4.0107,12.6809,1,"1.312",0.5199,13.1123,0.523,1,"Anger","Face",1543,55,"f",19,"ee",1,12.6809,0.7711827268338578,"L",FALSE
"055f19ee",5,2,2.5,0.3567,0.045,2.1613,1.403,12.5075,1,"2.187",0.1095,12.999,0.1084,6,"Fear","Face",1543,55,"f",19,"ee",1,12.5075,0.7333668103113783,"L",FALSE
"055f19ee",6,1,1.25,0.2513,0.0198,0.9498,1.8147,12.459,0,NA,0,12.8709,0.1367,4,"Neutral","Face",1543,55,"f",19,"ee",1,12.459,0.6755640319596523,"L",FALSE
"055f19ee",7,1,1.938,0.6417,0.0583,2.796,4.6619,12.438,1,"1.125",0.571,12.9415,0.5755,3,"Sad","Face",1543,55,"f",19,"ee",1,12.438,0.7526045775229707,"L",TRUE
"055f19ee",8,3,2.375,0.1023,0.0075,0.3579,0.3796,12.3573,0,NA,0,12.7362,0,3,"Sad","Face",1543,55,"f",19,"ee",2,12.3573,0.6130644402316173,"L",FALSE
"055f19ee",9,2,1.562,0.3084,0.0394,1.8913,2.3082,12.2685,1,"2.375",0.1899,12.5222,0.1903,1,"Anger","Face",1543,55,"f",19,"ee",2,12.2685,0.7236850853062121,"L",FALSE
"055f19ee",10,3,1.438,1.2572,0.1222,5.8676,6.9368,12.1879,1,"2.25",1.0694,12.5709,0.4041,2,"Happy","Face",1543,55,"f",19,"ee",2,12.1879,0.810414346494907,"L",FALSE
"055f19ee",11,1,1.562,0.0216,0.0171,0.8207,1.6235,12.3041,1,"3.562",0.2104,12.5427,0.0145,5,"Disgust","Face",1543,55,"f",19,"ee",2,12.3041,0.6657322731381596,"L",FALSE
"055f19ee",12,2,2.125,0.1462,0.0189,0.9065,0.7957,12.3865,2,"2",0.0781,12.542,0.054,6,"Fear","Face",1543,55,"f",19,"ee",2,12.3865,0.6724286056852132,"L",FALSE
"055f19ee",13,1,1.375,0.1128,0.0162,0.7784,0.944,12.3783,1,"3.813",0.0847,12.5362,0.0638,7,"Surprise","Face",1543,55,"f",19,"ee",2,12.3783,0.662142556770502,"L",FALSE
"055f19ee",15,1,2,0.3472,0.0375,1.7996,3.295,12.3354,1,"1.688",0.2301,12.9139,0.2348,3,"Sad","Face",1543,55,"f",19,"ee",3,12.3354,0.7201171048297104,"L",FALSE
"055f19ee",16,4,1.375,0.1111,0.0157,0.7515,0.5461,12.5096,0,NA,0,12.7415,0.0193,7,"Surprise","Face",1543,55,"f",19,"ee",3,12.5096,0.6600699553243822,"L",FALSE
"055f19ee",17,2,1.688,0.9724,0.1315,6.3129,8.8529,12.5328,1,"2.563",0.819,13.1596,0.8031,1,"Anger","Face",1543,55,"f",19,"ee",3,12.5328,0.8163804109701139,"L",FALSE
"055f19ee",18,3,1.062,0.2096,0.0142,0.6812,1.0609,12.6846,0,NA,0,13.0664,0.0522,4,"Neutral","Face",1543,55,"f",19,"ee",3,12.6846,0.6534747848493936,"L",FALSE
"055f19ee",19,2,1.938,0.1073,0.0135,0.6471,0.7962,12.7862,1,"2.688",0.0429,12.9563,0.0433,6,"Fear","Face",1543,55,"f",19,"ee",3,12.7862,0.6501796567036683,"L",FALSE
"055f19ee",20,3,1.875,0.2218,0.0283,1.3569,1.3135,12.7304,1,"2.562",0.72,12.94,0.0759,5,"Disgust","Face",1543,55,"f",19,"ee",3,12.7304,0.7001299296106743,"L",FALSE
"055f19ee",21,3,1.25,0.3326,0.0443,2.125,1.5082,12.6612,1,"2.688",0.0844,13.2757,0.0865,2,"Happy","Face",1543,55,"f",19,"ee",3,12.6612,0.732217952375019,"L",TRUE
"055f19ee",22,3,1.688,0.1349,0.0362,1.7354,2.0005,12.7817,1,"3.438",0.1606,13.1409,0.0338,2,"Happy","Face",1543,55,"f",19,"ee",4,12.7817,0.7175808778096558,"L",FALSE
"055f19ee",23,2,1.437,0.0367,0.1539,7.3881,20.538,12.7487,1,"3.375",2.6117,13.0589,0.2922,5,"Disgust","Face",1543,55,"f",19,"ee",4,12.7487,0.8293232901487738,"L",FALSE
"055f19ee",24,4,1.562,0.1711,0.0212,1.0187,0.7442,13.0837,0,NA,0,13.8677,0,6,"Fear","Face",1543,55,"f",19,"ee",4,13.0837,0.6801952363574814,"L",FALSE
"055f19ee",25,0,NA,0,0.002,0.0984,0.2696,13.3875,0,NA,0,13.5302,0.0024,3,"Sad","Face",1543,55,"f",19,"ee",4,13.3875,0.5371591767636877,"L",FALSE
"055f19ee",26,3,1.313,0.339,0.0432,2.0717,2.1362,13.3062,1,"2.563",0.1575,13.5623,0.143,1,"Anger","Face",1543,55,"f",19,"ee",4,13.3062,0.7303791629553241,"L",FALSE
"055f19ee",27,1,1.875,1.1207,0.1309,6.2844,8.2871,13.1309,1,"1.5",0.5808,14.8284,0.5924,4,"Neutral","Face",1543,55,"f",19,"ee",4,13.1309,0.8160071509750373,"L",FALSE
"055f19ee",28,4,1.063,0.3179,0.0381,1.8303,0.8705,13.2182,0,NA,0,14.1617,0,7,"Surprise","Face",1543,55,"f",19,"ee",4,13.2182,0.7212610795488558,"L",FALSE
"055f19ee",29,1,1.875,1.9663,0.2071,9.9398,11.1757,13.4489,1,"1",1.8156,15.0451,1.826,1,"Anger","Face",1543,55,"f",19,"ee",5,13.4489,0.8543149570158561,"L",FALSE
"055f19ee",30,4,1.5,0.2817,0.0483,2.3181,1.5808,13.5169,0,NA,0,14.5353,0.0079,3,"Sad","Face",1543,55,"f",19,"ee",5,13.5169,0.7385751869513508,"L",FALSE
"055f19ee",31,3,2.063,2.4855,0.2185,10.4881,19.9486,13.5554,2,"1.938",2.1228,14.3447,0.4667,2,"Happy","Face",1543,55,"f",19,"ee",5,13.5554,0.8589050260959294,"L",FALSE
"055f19ee",32,4,1.25,0.5586,0.0582,2.7955,2.1267,13.7223,1,"3.5",0.0803,14.6692,0.0236,6,"Fear","Face",1543,55,"f",19,"ee",5,13.7223,0.752475386078374,"L",FALSE
"055f19ee",33,2,1.562,0.1507,0.1217,5.8424,11.8912,13.7071,1,"3.5",1.4018,14.4148,0.169,5,"Disgust","Face",1543,55,"f",19,"ee",5,13.7071,0.8100821409322128,"L",FALSE
"055f19ee",34,2,2.938,0.2128,0.0023,0.11,2.3354,13.7361,0,NA,0,15.2006,0.1505,7,"Surprise","Face",1543,55,"f",19,"ee",5,13.7361,0.5447193257474843,"L",FALSE
"055f19ee",35,1,1.625,0.1644,0.0204,0.9784,1.2876,14.0046,1,"1.5",0.0435,14.6642,0.0481,4,"Neutral","Face",1543,55,"f",19,"ee",5,14.0046,0.6775838040839101,"L",FALSE
"055f19ee",36,1,1.875,0.3359,0.0369,1.7716,3.0703,14.1708,1,"1.375",0.2478,14.5857,0.253,5,"Disgust","Face",1543,55,"f",19,"ee",6,14.1708,0.7189565366618763,"L",FALSE
"055f19ee",37,3,1.062,0.0711,0.011,0.529,0.4944,14.111,0,NA,0,14.3987,0.0035,4,"Neutral","Face",1543,55,"f",19,"ee",6,14.111,0.6369997597182926,"L",FALSE
"055f19ee",38,4,1.562,0.3522,0.0422,2.0253,1.1512,13.9955,0,NA,0,14.9745,4e-4,7,"Surprise","Face",1543,55,"f",19,"ee",6,13.9955,0.7286705964638517,"L",FALSE
"055f19ee",39,4,1,0.3886,0.0475,2.2811,2.2193,13.9458,1,"3.062",0.1404,14.4216,0.1041,2,"Happy","Face",1543,55,"f",19,"ee",6,13.9458,0.7373426593420033,"L",FALSE
"055f19ee",40,4,1,0.1303,0.0145,0.6976,0.5462,13.9181,0,NA,0,14.2099,0.0043,3,"Sad","Face",1543,55,"f",19,"ee",6,13.9181,0.6548424131163249,"L",FALSE
"055f19ee",41,3,1.5,0.1398,0.0185,0.8866,0.8274,13.8207,1,"1.5",0.0347,14.0569,0.0393,1,"Anger","Face",1543,55,"f",19,"ee",6,13.8207,0.6709917382430315,"L",FALSE
"055f19ee",42,3,1.438,0.0964,0.0142,0.6826,0.5191,13.7657,0,NA,0,14.2061,0,6,"Fear","Face",1543,55,"f",19,"ee",6,13.7657,0.6534747848493936,"L",FALSE
"055f19ee",43,1,2.187,0.356,0.0879,4.2178,3.5685,13.7789,1,"1.937",0.5283,14.3962,0.2938,9,"Happy","Word",1543,55,"f",19,"ee",1,13.7789,0.7841495318411063,"L",FALSE
"055f19ee",44,1,1.563,2.5353,0.2193,10.5251,20.4228,13.8357,1,"1",2.4,15.8937,2.4146,10,"Sad","Word",1543,55,"f",19,"ee",1,13.8357,0.8592189824050581,"L",FALSE
"055f19ee",45,1,1.625,0.0171,0.0026,0.1226,0.4546,14.3924,0,NA,0,14.7158,0.003,13,"Fear","Word",1543,55,"f",19,"ee",1,14.3924,0.5514388182704584,"L",FALSE
"055f19ee",46,3,2.125,0.0487,0.0052,0.249,0.3497,14.6205,0,NA,0,14.9062,0,11,"Neutral","Word",1543,55,"f",19,"ee",1,14.6205,0.5910174916346509,"L",FALSE
"055f19ee",47,2,2.375,0.0347,0.0069,0.3306,0.3685,14.5977,0,NA,0,14.6959,0.0018,8,"Anger","Word",1543,55,"f",19,"ee",1,14.5977,0.6079738628108905,"L",FALSE
"055f19ee",48,4,1,0.0983,0.0102,0.4902,0.4788,14.3806,0,NA,0,14.5454,6e-4,12,"Disgust","Word",1543,55,"f",19,"ee",1,14.3806,0.6322080437413006,"L",FALSE
"055f19ee",49,3,1.437,0.0685,0.0107,0.5152,0.4929,14.1766,0,NA,0,14.367,0.0225,14,"Surprise","Word",1543,55,"f",19,"ee",1,14.1766,0.6352407908668368,"L",FALSE
"055f19ee",50,0,NA,0,0.0259,1.2413,3.498,14.1082,1,"3.375",2.4335,14.1321,0.0692,9,"Happy","Word",1543,55,"f",19,"ee",2,14.1082,0.6939528702890492,"L",FALSE
"055f19ee",51,4,1.625,0.185,0.0229,1.0974,0.5549,14.1582,0,NA,0,14.9563,0,10,"Sad","Word",1543,55,"f",19,"ee",2,14.1582,0.6854622595597514,"L",FALSE
"055f19ee",52,3,1.562,1.882,0.2405,11.5419,11.4248,14.288,1,"2.125",1.8126,14.8749,1.5398,8,"Anger","Word",1543,55,"f",19,"ee",2,14.288,0.8671845027135021,"L",FALSE
"055f19ee",53,2,1.562,0.2416,0.0283,1.3605,2.1004,14.4331,1,"3.5",0.1426,14.8468,0.0556,11,"Neutral","Word",1543,55,"f",19,"ee",2,14.4331,0.7001299296106743,"L",FALSE
"055f19ee",54,1,3.438,0.0207,0.0065,0.3103,0.4532,14.5351,1,"3.875",0.0205,14.6858,0.0023,12,"Disgust","Word",1543,55,"f",19,"ee",2,14.5351,0.6043539092316518,"L",FALSE
"055f19ee",55,1,1.625,0.1651,0.0221,1.0627,1.3149,14.5441,1,"1.312",0.1408,14.7043,0.145,14,"Surprise","Word",1543,55,"f",19,"ee",2,14.5441,0.6830291321869132,"L",FALSE
"055f19ee",56,1,2.875,0.1159,0.0335,1.6086,5.4509,14.4749,0,NA,0,15.5287,0.5396,13,"Fear","Word",1543,55,"f",19,"ee",2,14.4749,0.7120401462229781,"L",TRUE
"055f19ee",57,4,1.625,0.3403,0.0382,1.8327,1.7973,14.4747,1,"3.563",0.0875,15.0836,0.0341,13,"Fear","Word",1543,55,"f",19,"ee",3,14.4747,0.7214501636984026,"L",FALSE
"055f19ee",58,1,2.437,0.0185,0.0045,0.2159,0.3944,14.5607,0,NA,0,14.8366,4e-4,12,"Disgust","Word",1543,55,"f",19,"ee",3,14.5607,0.5825339638400141,"L",FALSE
"055f19ee",59,0,NA,0,0.0062,0.2991,0.9235,14.5736,1,"3.813",0.0516,14.6887,0.0102,8,"Anger","Word",1543,55,"f",19,"ee",3,14.5736,0.6015048991618396,"L",FALSE
"055f19ee",60,3,1.562,0.0799,0.0125,0.5987,0.3602,14.4847,0,NA,0,14.8189,0,10,"Sad","Word",1543,55,"f",19,"ee",3,14.4847,0.645195012148216,"L",FALSE
"055f19ee",61,1,3.313,0.0276,0.0012,0.0585,0.3205,14.3372,0,NA,0,14.633,0,11,"Neutral","Word",1543,55,"f",19,"ee",3,14.3372,0.510408766058867,"L",FALSE
"055f19ee",62,2,1.25,0.1567,0.0136,0.653,1.2169,14.2721,1,"3.562",0.1014,14.398,0.0223,14,"Surprise","Word",1543,55,"f",19,"ee",3,14.2721,0.6506596733735279,"L",FALSE
"055f19ee",63,1,3.25,0.8347,0.1523,7.3094,7.3629,14.2569,1,"2.688",1.6919,14.3973,0.7605,9,"Happy","Word",1543,55,"f",19,"ee",3,14.2569,0.8284570352759257,"L",FALSE
"055f19ee",64,1,1.125,0.0933,0.0384,1.8442,3.1547,14.3123,1,"3.688",0.4155,14.9055,0.0264,13,"Fear","Word",1543,55,"f",19,"ee",4,14.3123,0.721826999314566,"L",FALSE
"055f19ee",65,2,2,0.1838,0.0257,1.2319,1.2009,14.4222,1,"3.312",0.0668,14.8197,0.0496,9,"Happy","Word",1543,55,"f",19,"ee",4,14.4222,0.6934151280888541,"L",FALSE
"055f19ee",66,2,2.937,0.0463,0.005,0.2421,0.2946,14.5033,0,NA,0,14.7904,8e-4,10,"Sad","Word",1543,55,"f",19,"ee",4,14.5033,0.5887040186524746,"L",FALSE
"055f19ee",68,1,2.75,0.0219,0.0055,0.2658,0.2868,14.504,1,"2.563",0.0138,14.5413,0.0156,8,"Anger","Word",1543,55,"f",19,"ee",4,14.504,0.5943417914181861,"L",FALSE
"055f19ee",69,2,2.875,0.0528,0.0087,0.4153,0.3477,14.4507,0,NA,0,14.6359,0.0036,14,"Surprise","Word",1543,55,"f",19,"ee",4,14.4507,0.6222314027202315,"L",FALSE
"055f19ee",70,2,1.062,0.0472,0.0051,0.2426,0.4685,14.3551,0,NA,0,14.4776,0.0159,12,"Disgust","Word",1543,55,"f",19,"ee",4,14.3551,0.5898709623255785,"L",FALSE
"055f19ee",71,1,3.812,0.1122,0.012,0.5764,1.3405,14.2851,1,"3.437",0.1198,14.3005,0.0435,10,"Sad","Word",1543,55,"f",19,"ee",5,14.2851,0.6425665659940119,"L",FALSE
"055f19ee",72,4,1.625,0.2238,0.027,1.2948,0.6957,14.5075,0,NA,0,15.5927,0,8,"Anger","Word",1543,55,"f",19,"ee",5,14.5075,0.696845301935949,"L",FALSE
"055f19ee",73,2,2.375,0.0723,0.0154,0.7377,0.9966,14.952,0,NA,0,15.9264,0,13,"Fear","Word",1543,55,"f",19,"ee",5,14.952,0.6587976966563414,"L",FALSE
"055f19ee",74,1,1.188,0.2455,0.0337,1.6168,2.7035,15.287,1,"1.125",0.0796,16.242,0.0853,11,"Neutral","Word",1543,55,"f",19,"ee",5,15.287,0.712464107061429,"L",FALSE
"055f19ee",75,2,2.625,0.0454,0.0077,0.3686,0.5329,15.4986,0,NA,0,15.845,0.0075,14,"Surprise","Word",1543,55,"f",19,"ee",5,15.4986,0.6146799857288243,"L",FALSE
"055f19ee",76,3,1.438,0.0653,0.0087,0.4161,0.4244,15.586,0,NA,0,15.7945,0.0019,12,"Disgust","Word",1543,55,"f",19,"ee",5,15.586,0.6222314027202315,"L",FALSE
"055f19ee",77,2,1.188,1.4921,0.1975,9.4824,9.0028,15.5011,2,"1",1.4099,15.8017,0.9948,9,"Happy","Word",1543,55,"f",19,"ee",5,15.5011,0.8502697138110711,"L",FALSE
"055f19ee",78,2,1.188,0.0598,0.0084,0.4038,0.4344,15.4282,0,NA,0,15.7905,1e-4,11,"Neutral","Word",1543,55,"f",19,"ee",6,15.4282,0.6200517372089622,"L",FALSE
"055f19ee",79,2,2.188,0.6051,0.058,2.7831,3.7635,15.3847,1,"3.125",0.7381,15.4745,0.1937,9,"Happy","Word",1543,55,"f",19,"ee",6,15.3847,0.7522164027290112,"L",FALSE
"055f19ee",80,1,3.063,0.1661,0.0195,0.9363,0.9825,15.1603,1,"2.688",0.0341,15.5373,0.0368,12,"Disgust","Word",1543,55,"f",19,"ee",6,15.1603,0.6745334034114293,"L",FALSE
"055f19ee",81,2,2.938,0.0375,0.0048,0.2287,0.3166,15.0417,0,NA,0,15.3293,0,13,"Fear","Word",1543,55,"f",19,"ee",6,15.0417,0.5863057099478869,"L",FALSE
"055f19ee",82,1,3.313,0.1536,0.0136,0.6516,1.2983,14.9479,1,"3.188",0.0656,15.2403,0.0584,14,"Surprise","Word",1543,55,"f",19,"ee",6,14.9479,0.6506596733735279,"L",FALSE
"055f19ee",84,2,1.313,2.5925,0.3558,17.0794,15.0018,14.8392,1,"1.938",4.6342,15.4069,2.2065,8,"Anger","Word",1543,55,"f",19,"ee",6,14.8392,0.9018215195675736,"L",FALSE
"056m30ee",1,1,2.188,1.2383,0.1697,8.1441,7.6717,18.1843,1,"1.875",0.6838,20.0803,0.6939,5,"Disgust","Face",1544,56,"m",30,"ee",1,18.1843,0.8374679282239075,"R",FALSE
"056m30ee",2,2,1.813,0.9793,0.1205,5.7858,5.3617,18.7072,1,"1.25",0.6776,19.8872,0.6838,3,"Sad","Face",1544,56,"m",30,"ee",1,18.7072,0.8092798081160072,"R",FALSE
"056m30ee",3,2,1.625,1.0518,0.1385,6.65,5.1961,18.9433,2,"1.125",0.6801,19.943,0.6263,6,"Fear","Face",1544,56,"m",30,"ee",1,18.9433,0.8206254419802111,"R",FALSE
"056m30ee",4,1,2.625,0.5883,0.0695,3.3366,3.0923,19.0259,1,"1.75",0.4053,19.6668,0.4097,1,"Anger","Face",1544,56,"m",30,"ee",1,19.0259,0.7659465784188345,"R",FALSE
"056m30ee",5,2,2.063,0.6868,0.075,3.5986,5.1644,19.0833,1,"1.625",0.5298,19.7159,0.5364,2,"Happy","Face",1544,56,"m",30,"ee",1,19.0833,0.7718024028749495,"R",FALSE
"056m30ee",6,1,2.938,0.0527,0.0194,0.9334,2.355,18.9596,0,NA,0,19.4152,0.1344,7,"Surprise","Face",1544,56,"m",30,"ee",1,18.9596,0.6741866879788629,"R",FALSE
"056m30ee",7,1,2.5,0.1498,0.0226,1.0844,1.0736,18.9395,1,"2.312",0.0541,19.2969,0.0561,4,"Neutral","Face",1544,56,"m",30,"ee",1,18.9395,0.6845589359220965,"R",FALSE
